Year,Date,Time,Pressure,Air_Temp,Rel_Humidity,Wind_Speed,Wind_Dir,In_Radiation,Rainfall
2017,14-Jan,8:55,100.2,27.87,70.3,0.2,326,263.4,0
2017,14-Jan,9:00,100.2,28.07,69.52,0.2,353.3,279.6,0
2017,14-Jan,9:05,100.2,28.16,69.22,1.025,49.57,293.6,0
2017,14-Jan,9:10,100.2,27.93,69.45,0.2,349.3,308.9,0
2017,14-Jan,9:15,100.2,28.1,68.66,0.2,68.12,322.9,0
2017,14-Jan,9:20,100.2,28.29,68.82,0.2,279.1,339.8,0
2017,14-Jan,9:25,100.2,28.36,68.82,0.2,328.3,355.8,0
2017,14-Jan,9:30,100.2,28.36,68.56,1.2,277.5,369.5,0
2017,14-Jan,9:35,100.2,28.49,68.99,0.9,29.23,378.6,0
2017,14-Jan,9:40,100.2,28.56,68.16,0.2,42.63,423.5,0
2017,14-Jan,9:45,100.2,28.95,66.51,1.3,348.2,317.3,0
2017,14-Jan,9:50,100.2,28.62,67.27,2.575,348.4,390,0
2017,14-Jan,9:55,100.2,28.43,66.97,0.2,342.4,414.8,0
2017,14-Jan,10:00,100.2,28.62,66.78,0.2,262.6,468.2,0
2017,14-Jan,10:05,100.2,29.15,65.32,0.2,254.9,427.4,0
2017,14-Jan,10:10,100.2,29.35,64.86,0.975,335.2,220.7,0
2017,14-Jan,10:15,100.2,28.85,65.78,0.2,151.8,552.4,0
2017,14-Jan,10:20,100.2,29.74,62.18,0.2,250.6,541.5,0
2017,14-Jan,10:25,100.2,29.7,63.67,0.875,347,598.5,0
2017,14-Jan,10:30,100.2,28.77,63.43,3.3,271.9,586.6,0
2017,14-Jan,10:35,100.2,28.8,65.47,0.2,287.8,560.9,0
2017,14-Jan,10:40,100.2,29.17,64.05,2.75,320.2,577.8,0
2017,14-Jan,10:45,100.2,29.23,62.27,1.25,229.8,616.7,0
2017,14-Jan,10:50,100.2,29.33,62.47,0.2,325.9,693,0
2017,14-Jan,10:55,100.2,29.59,60.82,1.8,346.3,207.7,0
2017,14-Jan,11:00,100.2,29.59,61.64,2.8,284.1,660.9,0
2017,14-Jan,11:05,100.2,29.29,61.61,1.5,293,657,0
2017,14-Jan,11:10,100.2,29.49,61.21,2.875,240.9,737,0
2017,14-Jan,11:15,100.2,29.66,60.55,0.2,303.2,275.5,0
2017,14-Jan,11:20,100.2,29.89,60.92,0.45,343.5,403.1,0
2017,14-Jan,11:25,100.2,29.59,60.75,1.275,221,328.6,0
2017,14-Jan,11:30,100.2,29.33,62.5,2.7,235.7,346,0
2017,14-Jan,11:35,100.2,29.29,63.19,3.025,237.3,447.1,0
2017,14-Jan,11:40,100.2,29.33,62.34,2.4,232.8,349,0
2017,14-Jan,11:45,100.2,29.03,63.79,2,296.1,366.6,0
2017,14-Jan,11:50,100.1,29.13,65.5,2.275,167.9,397.1,0
2017,14-Jan,11:55,100.2,29.2,66.29,2.5,167.8,364.8,0
2017,14-Jan,12:00,100.2,29,65.44,1.2,237.4,417.2,0
2017,14-Jan,12:05,100.2,29.1,64.25,2.425,239,341.6,0
2017,14-Jan,12:10,100.2,29.29,65.37,2.025,218.2,310,0
2017,14-Jan,12:15,100.2,28.96,65.7,3.275,198.4,271.8,0
2017,14-Jan,12:20,100.2,28.93,66.26,1.525,160.6,325.4,0
2017,14-Jan,12:25,100.2,29.03,64.64,2.6,213.6,371.2,0
2017,14-Jan,12:30,100.2,28.94,64.88,2.1,189.5,363.8,0
2017,14-Jan,12:35,100.2,29.23,64.71,2.9,239.6,415,0
2017,14-Jan,12:40,100.2,29.1,65.14,1.225,213.1,443.9,0
2017,14-Jan,12:45,100.2,29.24,65.24,3.35,211.8,477.2,0
2017,14-Jan,12:50,100.1,29.14,67.09,3.3,215.7,451.8,0
2017,14-Jan,12:55,100.1,29.07,68.15,2.675,202.5,409.2,0
2017,14-Jan,13:00,100.1,28.94,69.24,2.725,212.4,333.1,0
2017,14-Jan,13:05,100.1,28.68,70.1,3.3,202,324.3,0
2017,14-Jan,13:10,100.1,28.65,71,3.1,210.6,479.6,0
2017,14-Jan,13:15,100.1,28.78,70.5,2.825,214.9,525.5,0
2017,14-Jan,13:20,100.1,28.68,70.1,2.5,235.6,702,0
2017,14-Jan,13:25,100.1,29.01,69.7,1.45,194.8,324.9,0
2017,14-Jan,13:30,100.1,29.14,68.15,3.45,201.8,445.8,0
2017,14-Jan,13:35,100.1,29.41,67.07,2.975,226.3,395.3,0
2017,14-Jan,13:40,100.1,28.98,67.96,3.625,224.7,379.7,0
2017,14-Jan,13:45,100.1,29.05,67.07,3.475,194.7,451,0
2017,14-Jan,13:50,100.1,29.31,64.33,4.05,220.7,360.2,0
2017,14-Jan,13:55,100.1,29.34,64.53,4.325,231.5,379.7,0
2017,14-Jan,14:00,100.1,29.14,64.29,4.925,223.8,368.4,0
2017,14-Jan,14:05,100,29.01,64.16,3.45,248.5,358.1,0
2017,14-Jan,14:10,100,29.25,64.13,2.875,289.9,329.8,0
2017,14-Jan,14:15,100,28.98,64.92,4.325,246.4,299.7,0
2017,14-Jan,14:20,100,29.05,65.72,3.9,225.4,278.2,0
2017,14-Jan,14:25,100,29.12,64.79,4.125,236.4,269.8,0
2017,14-Jan,14:30,100,29.51,62.72,2.375,287.2,266.3,0
2017,14-Jan,14:35,100,29.61,61.83,2.325,279,271,0
2017,14-Jan,14:40,100,29.42,61.99,4.8,239.5,270.4,0
2017,14-Jan,14:45,100,29.25,62.55,3.75,238,268.3,0
2017,14-Jan,14:50,100,29.15,62.72,3.525,179.4,260.3,0
2017,14-Jan,14:55,100,29.28,63.08,3.4,225.4,262.8,0
2017,14-Jan,15:00,100,29.22,62.45,2.975,245,267.5,0
2017,14-Jan,15:05,100,29.25,62.16,2.775,264,268.4,0
2017,14-Jan,15:10,100,29.35,62.29,1.225,308.7,262.2,0
2017,14-Jan,15:15,99.9,29.51,61.73,2.35,239.5,257.5,0
2017,14-Jan,15:20,99.9,29.28,62.42,4.9,241.9,252.8,0
2017,14-Jan,15:25,99.9,29.32,62.39,2.7,221.9,250.3,0
2017,14-Jan,15:30,99.9,29.28,62.09,2.675,233,249,0
2017,14-Jan,15:35,99.9,29.15,62.49,2.6,260.4,249.7,0
2017,14-Jan,15:40,99.9,29.35,62.36,2.075,263.9,256,0
2017,14-Jan,15:45,99.9,29.58,61.99,2.025,270.1,264.6,0
2017,14-Jan,15:50,99.9,29.28,61.79,4.225,237.7,276.6,0
2017,14-Jan,15:55,99.9,29.25,61.96,3,238,285.8,0
2017,14-Jan,16:00,99.9,29.02,62.59,5.325,252,294.3,0
2017,14-Jan,16:05,99.9,29.09,62.09,3.075,219.2,300.4,0
2017,14-Jan,16:10,99.9,29.02,62.29,4.425,239.3,308.5,0
2017,14-Jan,16:15,99.9,29.22,62.45,4.225,213.3,311.9,0
2017,14-Jan,16:20,99.9,29.32,61.99,2.975,240.2,324.3,0
2017,14-Jan,16:25,99.9,29.42,60.77,4.55,229.2,323.9,0
2017,14-Jan,16:30,99.9,29.28,61.3,4.575,246.1,316.1,0
2017,14-Jan,16:35,99.9,29.28,61.89,4.425,241.9,289,0
2017,14-Jan,16:40,99.9,29.28,61.56,2.525,247.1,270.5,0
2017,14-Jan,16:45,99.9,29.28,62.26,3.625,238.8,249.9,0
2017,14-Jan,16:50,99.9,29.28,62.42,3.025,258,240,0
2017,14-Jan,16:55,99.9,29.38,61.89,2.4,215.8,221.2,0
2017,14-Jan,17:00,99.9,29.48,61.33,2.85,239.9,205.7,0
2017,14-Jan,17:05,99.9,29.58,61.86,2.525,204.1,187.7,0
2017,14-Jan,17:10,99.9,29.09,65.26,2.4,255.1,175.8,0
2017,14-Jan,17:15,99.9,28.69,66.71,3.225,233.6,167.3,0
2017,14-Jan,17:20,99.9,28.69,67.27,2.775,220.4,157.6,0
2017,14-Jan,17:25,99.9,28.76,68.43,0.8,220.5,146,0
2017,14-Jan,17:30,99.9,28.95,65.16,2.45,240.3,135.8,0
2017,14-Jan,17:35,99.9,29.05,64.67,1.625,257.5,125.3,0
2017,14-Jan,17:40,99.9,29.35,64.5,2.3,241.7,114.3,0
2017,14-Jan,17:45,99.9,29.19,64.47,1.45,139.6,102.6,0
2017,14-Jan,17:50,99.9,29.02,64.57,2.8,234.4,92.6,0
2017,14-Jan,17:55,99.9,28.95,64.93,2.475,248.7,82.7,0
2017,14-Jan,18:00,99.9,28.95,65.46,2.275,240.8,73.8,0
2017,14-Jan,18:05,99.9,28.95,65.85,1.6,225.9,65.43,0
2017,14-Jan,18:10,99.9,28.99,65.09,2.1,228.6,58.04,0
2017,14-Jan,18:15,99.9,28.99,65.85,3.075,250.1,51.77,0
2017,14-Jan,18:20,99.9,28.79,66.12,3.775,243.4,46.48,0
2017,14-Jan,18:25,99.9,28.69,65.46,2.825,244.7,42.27,0
2017,14-Jan,18:30,99.9,28.69,64.93,2.925,243.3,38.06,0
2017,14-Jan,18:35,99.9,28.99,65.06,1.775,229.2,33.7,0
2017,14-Jan,18:40,99.9,28.79,65.06,2.375,231.6,29.44,0
2017,14-Jan,18:45,99.9,28.92,63.58,2.4,236,23.9,0
2017,14-Jan,18:50,100,29.09,66.55,2.05,188.8,18.56,0
2017,14-Jan,18:55,100,28.62,69.71,2.05,203.7,13.86,0
2017,14-Jan,19:00,100,28.36,70.7,1.625,190.7,9.85,0
2017,14-Jan,19:05,100,28.29,71.3,1.35,190.4,6.074,0
2017,14-Jan,19:10,100,28.36,71.5,0.25,225.7,2.988,0
2017,14-Jan,19:15,100,28.36,71,0.2,213.6,0.98,0
2017,14-Jan,19:20,100,28.36,70.8,0.2,211.9,0.49,0
2017,14-Jan,19:25,100,28.36,70.9,0.2,179.6,0.147,0
2017,14-Jan,19:30,100,28.23,70.9,0.2,189.1,0.196,0
2017,14-Jan,19:35,100,28.29,70.9,0.2,175.5,0.049,0
2017,14-Jan,19:40,100,28.23,70.7,0.2,187.3,0.049,0
2017,14-Jan,19:45,100,28.36,70.7,1.9,211.2,0.098,0
2017,14-Jan,19:50,100,28.26,70.7,1.15,177.4,0.049,0
2017,14-Jan,19:55,100,28.33,70.7,0.2,203.8,0,0
2017,14-Jan,20:00,100,28.39,70.9,0.2,201.3,0.049,0
2017,14-Jan,20:05,100.1,28.29,70.7,0.2,268.4,0,0
2017,14-Jan,20:10,100.1,28.29,70.7,0.2,240.6,0.098,0
2017,14-Jan,20:15,100.1,28.36,70.6,0.2,181.1,0,0
2017,14-Jan,20:20,100.1,28.39,70.4,0.2,198.5,0,0
2017,14-Jan,20:25,100.1,28.36,70.7,0.2,231,0,0
2017,14-Jan,20:30,100.1,28.43,70.9,0.2,223.9,0,0
2017,14-Jan,20:35,100.1,28.36,71,0.2,131.9,0,0
2017,14-Jan,20:40,100.1,28.29,70.9,0.2,114.5,0.049,0
2017,14-Jan,20:45,100.1,28.36,70.8,0.2,159.8,0.049,0
2017,14-Jan,20:50,100.1,28.36,71.1,0.2,159.5,0.147,0
2017,14-Jan,20:55,100.1,28.13,71.7,0.2,150.2,0.049,0
2017,14-Jan,21:00,100.1,28.2,72.1,0.2,142.9,0.049,0
2017,14-Jan,21:05,100.1,28.16,72.3,0.2,127.1,0.049,0
2017,14-Jan,21:10,100.1,28.1,72.5,0.2,129.4,0.098,0
2017,14-Jan,21:15,100.1,28.06,72.5,0.2,99.2,0,0
2017,14-Jan,21:20,100.2,28.1,73,0.2,32.89,0.098,0
2017,14-Jan,21:25,100.2,28.03,73.1,1.4,25.39,0.049,0
2017,14-Jan,21:30,100.2,27.93,74.2,1.45,39.92,0,0
2017,14-Jan,21:35,100.2,27.87,75.5,1.15,298.3,0.049,0
2017,14-Jan,21:40,100.2,27.83,76.8,0.2,45.63,0,0
2017,14-Jan,21:45,100.2,27.77,77.9,0.2,33.83,0,0
2017,14-Jan,21:50,100.2,27.63,78.9,0.2,22.21,0,0
2017,14-Jan,21:55,100.2,27.6,79.5,0.2,48.07,0,0
2017,14-Jan,22:00,100.2,27.44,80,2.425,40.01,0.049,0
2017,14-Jan,22:05,100.2,27.44,80.7,1.675,35.89,0.049,0
2017,14-Jan,22:10,100.2,27.37,81.3,2.075,34.76,0,0
2017,14-Jan,22:15,100.2,27.3,81.8,1.75,12.84,0.049,0
2017,14-Jan,22:20,100.2,27.27,82.1,1.95,27.45,0,0
2017,14-Jan,22:25,100.2,27.3,82.4,0.2,30.17,0.049,0
2017,14-Jan,22:30,100.2,27.27,82.3,1.575,35.23,0.049,0
2017,14-Jan,22:35,100.2,27.24,82.5,1.475,30.64,0.049,0
2017,14-Jan,22:40,100.2,27.3,82.6,0.2,46.94,0,0
2017,14-Jan,22:45,100.2,27.3,82.7,0.2,39.54,0.049,0
2017,14-Jan,22:50,100.2,27.24,82.6,0.2,87.3,0.049,0
2017,14-Jan,22:55,100.2,27.3,82.5,0.2,37.2,0,0
2017,14-Jan,23:00,100.2,27.27,82.6,0.2,41.79,0.049,0
2017,14-Jan,23:05,100.2,27.24,82.7,0.2,54.44,0.049,0
2017,14-Jan,23:10,100.2,27.34,82.8,1.65,51.44,0,0
2017,14-Jan,23:15,100.2,27.24,83.1,0.2,39.82,0,0
2017,14-Jan,23:20,100.2,27.14,83.3,0.2,4.404,0,0
2017,14-Jan,23:25,100.3,27.11,83.3,0.2,4.404,0,0
2017,14-Jan,23:30,100.3,27.27,83.2,0.2,353.2,0.049,0
2017,14-Jan,23:35,100.3,27.21,82.9,0.675,332.2,0,0
2017,14-Jan,23:40,100.3,27.11,82.9,1.6,38.89,0.049,0
2017,14-Jan,23:45,100.3,27.14,83.2,0.2,0.468,0,0
2017,14-Jan,23:50,100.3,27.04,83.3,0.2,36.36,0.049,0
2017,14-Jan,23:55,100.3,26.98,83.4,0.2,54.54,0.098,0
2017,14-Jan,24:00:00,100.3,26.94,83.5,2.475,22.96,0.049,0
2017,15-Jan,0:05,100.3,26.98,83.5,2.1,48.73,0,0
2017,15-Jan,0:10,100.3,26.85,83.5,1.525,28.58,0.049,0
2017,15-Jan,0:15,100.3,26.92,83.7,0.2,34.95,0.049,0
2017,15-Jan,0:20,100.3,26.72,83.9,0.2,42.82,0,0
2017,15-Jan,0:25,100.3,26.72,83.8,0.2,49.76,0,0
2017,15-Jan,0:30,100.3,26.82,83.8,0.475,44.14,0.098,0
2017,15-Jan,0:35,100.3,26.79,83.6,1.575,35.14,0,0
2017,15-Jan,0:40,100.3,26.79,83.4,2.025,22.77,0,0
2017,15-Jan,0:45,100.3,26.73,83.3,1.325,31.86,0.049,0
2017,15-Jan,0:50,100.3,26.79,83,0.2,13.12,0,0
2017,15-Jan,0:55,100.3,26.76,82.8,1.35,45.17,0,0
2017,15-Jan,1:00,100.3,26.8,82.8,1.75,55.77,0,0
2017,15-Jan,1:05,100.3,26.83,82.8,1.275,42.55,0.049,0
2017,15-Jan,1:10,100.3,26.66,82.6,1.55,10.87,0.049,0
2017,15-Jan,1:15,100.3,26.66,82.4,1.975,18.18,0,0
2017,15-Jan,1:20,100.3,26.69,82.3,2.3,38.8,0,0
2017,15-Jan,1:25,100.3,26.69,82.1,1.8,46.58,0,0
2017,15-Jan,1:30,100.2,26.66,82,1.825,29.24,0,0
2017,15-Jan,1:35,100.2,26.66,81.9,1.6,46.96,0,0
2017,15-Jan,1:40,100.2,26.7,81.6,2.25,31.68,0,0
2017,15-Jan,1:45,100.2,26.6,81.3,2.8,35.71,0.049,0
2017,15-Jan,1:50,100.2,26.67,81.2,2.35,39.37,0,0
2017,15-Jan,1:55,100.2,26.6,80.9,2.7,38.33,0.049,0
2017,15-Jan,2:00,100.2,26.47,80.7,1.375,33.18,0,0
2017,15-Jan,2:05,100.2,26.57,80.7,1.5,28.96,0,0
2017,15-Jan,2:10,100.2,26.5,80.4,2.075,38.71,0,0
2017,15-Jan,2:15,100.2,26.43,80.2,0.825,38.62,0.049,0
2017,15-Jan,2:20,100.2,26.4,80.3,2.525,33.09,0,0
2017,15-Jan,2:25,100.2,26.4,80.7,1.875,39.27,0.049,0
2017,15-Jan,2:30,100.2,26.34,80.9,2.075,31.4,0,0
2017,15-Jan,2:35,100.2,26.34,80.9,1.925,21.65,0,0
2017,15-Jan,2:40,100.2,26.34,81.1,2.525,43.21,0,0
2017,15-Jan,2:45,100.2,26.24,81.4,2.675,45.93,0,0
2017,15-Jan,2:50,100.2,26.14,81.6,2.85,11.72,0,0
2017,15-Jan,2:55,100.2,26.14,81.9,2.9,12.93,0,0
2017,15-Jan,3:00,100.2,26.14,81.9,3.15,40.87,0,0
2017,15-Jan,3:05,100.2,26.14,81.9,2.1,36.74,0.147,0
2017,15-Jan,3:10,100.2,26.2,81.8,2.675,52.77,0.049,0
2017,15-Jan,3:15,100.2,26.14,81.9,2.275,46.68,0,0
2017,15-Jan,3:20,100.2,26.14,82,2.8,37.21,0.049,0
2017,15-Jan,3:25,100.1,26.17,82,2.75,25.78,0,0
2017,15-Jan,3:30,100.2,26.11,82.2,3.45,33.74,0,0
2017,15-Jan,3:35,100.2,26.11,82.2,3.075,35.62,0,0
2017,15-Jan,3:40,100.2,26.14,82.2,1.725,39.83,0.049,0
2017,15-Jan,3:45,100.1,26.14,82.3,2.15,38.15,0,0
2017,15-Jan,3:50,100.1,26.11,82.3,1.625,25.68,0,0
2017,15-Jan,3:55,100.1,26.14,82.2,0.2,29.43,0.049,0
2017,15-Jan,4:00,100.1,26.11,82,1.85,41.9,0.049,0
2017,15-Jan,4:05,100.1,26.07,81.9,1.45,47.52,0,0
2017,15-Jan,4:10,100.1,26.14,81.8,2.25,43.68,0,0
2017,15-Jan,4:15,100.1,26.11,82.1,2.175,42.93,0.049,0
2017,15-Jan,4:20,100.1,26.01,82.2,1.7,34.77,0,0
2017,15-Jan,4:25,100.1,26.07,82.4,1.95,47.71,0.049,0
2017,15-Jan,4:30,100.1,26.07,82.5,1.4,26.34,0,0
2017,15-Jan,4:35,100.1,26.01,82.6,0.2,46.21,0,0
2017,15-Jan,4:40,100.1,26.07,82.6,0.2,32.99,0,0
2017,15-Jan,4:45,100.1,26.07,83,0.2,23.71,0,0
2017,15-Jan,4:50,100.1,25.94,83.2,0.2,43.87,0.049,0
2017,15-Jan,4:55,100.1,25.87,83.4,0.2,38.05,0.049,0
2017,15-Jan,5:00,100.1,26.01,83.5,0.2,20.62,0,0
2017,15-Jan,5:05,100.1,25.87,83.5,2.175,47.8,0,0
2017,15-Jan,5:10,100.1,26.01,83.6,2.325,20.53,0,0
2017,15-Jan,5:15,100.1,26.04,83.5,2.3,28.31,0,0
2017,15-Jan,5:20,100.1,25.91,83.2,2.725,32.34,0,0
2017,15-Jan,5:25,100.1,26.01,82.9,2.825,51.46,0,0
2017,15-Jan,5:30,100.1,26.01,82.5,2.125,20.06,0,0
2017,15-Jan,5:35,100.1,26.01,82.4,1.9,40.4,0,0
2017,15-Jan,5:40,100.1,26.04,82.3,2.875,39.93,0,0
2017,15-Jan,5:45,100.1,26.01,82.3,3.1,40.21,0,0
2017,15-Jan,5:50,100.1,25.97,82,1.925,36.65,0.049,0
2017,15-Jan,5:55,100.1,26.07,81.5,3.025,34.96,0,0
2017,15-Jan,6:00,100.1,26.07,81.2,2.925,55.49,0.049,0
2017,15-Jan,6:05,100.1,26.01,81.3,2.9,31.4,0.049,0
2017,15-Jan,6:10,100.1,25.94,81.5,2.575,16.78,0,0
2017,15-Jan,6:15,100.1,26.01,81.5,2.525,17.25,0,0
2017,15-Jan,6:20,100.1,26.04,81.3,2.7,21,0,0
2017,15-Jan,6:25,100.2,25.97,81.2,2.65,33.37,0,0
2017,15-Jan,6:30,100.2,26.01,81.1,2.475,52.86,0.049,0
2017,15-Jan,6:35,100.2,25.97,81,2.325,40.12,0.049,0
2017,15-Jan,6:40,100.2,25.97,81,1.95,34.21,0.049,0
2017,15-Jan,6:45,100.2,25.94,81,2.475,29.24,0,0
2017,15-Jan,6:50,100.2,26.01,80.8,2.1,28.31,0.098,0
2017,15-Jan,6:55,100.2,25.94,80.5,2.65,36.93,0.098,0
2017,15-Jan,7:00,100.2,26.07,80.3,2.125,25.59,0.147,0
2017,15-Jan,7:05,100.2,26.01,80.3,2,14.15,0.49,0
2017,15-Jan,7:10,100.2,25.94,80.3,2.275,30.56,1.127,0
2017,15-Jan,7:15,100.2,26.01,80.4,2.45,26.71,2.989,0
2017,15-Jan,7:20,100.2,26.01,80.3,2.15,42.46,7.1,0
2017,15-Jan,7:25,100.2,26.01,80.3,1.875,46.4,14.55,0
2017,15-Jan,7:30,100.2,26.01,80.5,2.325,30.37,25.28,0
2017,15-Jan,7:35,100.2,26.01,80.7,1.575,24.74,38.12,0
2017,15-Jan,7:40,100.2,26.01,80.7,1.825,37.96,46.25,0
2017,15-Jan,7:45,100.2,26.14,80.4,1.85,15.75,54.58,0
2017,15-Jan,7:50,100.2,26.2,79.9,1.75,38.34,63.35,0
2017,15-Jan,7:55,100.3,26.2,79.5,2.375,19.59,79.3,0
2017,15-Jan,8:00,100.3,26.37,79.2,1.65,6.655,89.3,0
2017,15-Jan,8:05,100.3,26.44,78.8,2.825,17.81,104.6,0
2017,15-Jan,8:10,100.3,26.53,78.4,2.175,33.09,123.9,0
2017,15-Jan,8:15,100.2,26.6,78.1,3.05,18.56,136,0
2017,15-Jan,8:20,100.3,26.57,78.2,3.325,35.24,151.7,0
2017,15-Jan,8:25,100.3,26.6,78.3,1.75,27.65,165.1,0
2017,15-Jan,8:30,100.3,26.86,77.9,1.525,3.093,230.3,0
2017,15-Jan,8:35,100.3,26.98,77.4,1.5,37.67,125.4,0
2017,15-Jan,8:40,100.3,26.98,77,3.125,39.26,233.1,0
2017,15-Jan,8:45,100.3,26.98,76.7,1.925,339.4,72.6,0
2017,15-Jan,8:50,100.3,27.24,76.9,3.45,346,78.7,0
2017,15-Jan,8:55,100.3,27.11,77.9,3.4,352.5,241.8,0
2017,15-Jan,9:00,100.3,26.98,78.2,2.05,349.1,110.7,0
2017,15-Jan,9:05,100.3,26.98,77.6,1.725,33.08,277.6,0
2017,15-Jan,9:10,100.3,27.01,76.9,2.175,335.8,287.2,0
2017,15-Jan,9:15,100.3,27.24,75.9,0.775,3.279,310.1,0
2017,15-Jan,9:20,100.3,27.27,75.6,2.2,339.1,341.2,0
2017,15-Jan,9:25,100.3,27.27,75,1.675,322.8,249.3,0
2017,15-Jan,9:30,100.3,27.44,74.2,0.65,273.2,397.5,0
2017,15-Jan,9:35,100.3,27.5,72.1,1.45,352.3,148.1,0
2017,15-Jan,9:40,100.3,27.34,70.5,1.375,354,255.5,0
2017,15-Jan,9:45,100.3,27.37,70.2,1.25,343.3,177.6,0
2017,15-Jan,9:50,100.3,27.47,69.28,0.725,286.9,173.8,0
2017,15-Jan,9:55,100.3,27.54,69.42,1.125,61.09,463.7,0
2017,15-Jan,10:00,100.3,27.83,68.62,0.625,341.5,453.5,0
2017,15-Jan,10:05,100.3,28.29,66.51,0.2,291.5,474.1,0
2017,15-Jan,10:10,100.3,28.46,66.58,0.725,348.8,501.1,0
2017,15-Jan,10:15,100.3,28.29,65.19,1.4,278,526.2,0
2017,15-Jan,10:20,100.3,28.39,63.81,1.475,311.2,551.4,0
2017,15-Jan,10:25,100.3,28.43,63.25,1.475,290.4,536.4,0
2017,15-Jan,10:30,100.3,28.69,62.95,2.3,272.8,558.6,0
2017,15-Jan,10:35,100.3,28.43,62.22,2.675,280.4,588.2,0
2017,15-Jan,10:40,100.3,28.69,61.4,4.4,287,633.7,0
2017,15-Jan,10:45,100.3,28.43,62.22,2.275,293,599.5,0
2017,15-Jan,10:50,100.3,28.79,61.23,3.175,274.4,589.1,0
2017,15-Jan,10:55,100.3,28.95,60.77,1.275,22.58,610.1,0
2017,15-Jan,11:00,100.3,29.35,60.34,3.375,264.4,584.5,0
2017,15-Jan,11:05,100.3,28.98,61.16,3.425,259.7,599.1,0
2017,15-Jan,11:10,100.3,29.27,61.42,1.05,355.1,623.6,0
2017,15-Jan,11:15,100.3,29.54,61.03,0.2,258.2,641.7,0
2017,15-Jan,11:20,100.3,29.6,61.85,1.625,262.9,657.6,0
2017,15-Jan,11:25,100.2,29.13,62.21,3.45,283.1,686.5,0
2017,15-Jan,11:30,100.3,29.33,62.4,1.65,35.78,723,0
2017,15-Jan,11:35,100.2,29.59,62.67,2.125,204.7,697.9,0
2017,15-Jan,11:40,100.2,29.92,62.01,1.275,276.3,711,0
2017,15-Jan,11:45,100.2,30.12,61.15,2.275,2.529,753,0
2017,15-Jan,11:50,100.2,30.12,61.21,0.425,326.9,771,0
2017,15-Jan,11:55,100.2,29.86,60.29,2.55,296.6,0,0
2017,15-Jan,12:00,100.2,30.05,60.32,2.375,296.7,350.3,0
2017,15-Jan,12:05,100.2,29.92,62.01,1.525,347.3,0,0
2017,15-Jan,12:10,100.2,30.42,61.08,0.2,14.33,0,0
2017,15-Jan,12:15,100.2,30.38,60.62,1.925,298.2,383.4,0
2017,15-Jan,12:20,100.2,30.18,60.22,1.625,174.9,266.9,0
2017,15-Jan,12:25,100.2,30.48,60.09,0.575,288.3,385.1,0
2017,15-Jan,12:30,100.1,30.51,58.28,3.875,258.4,0,0
2017,15-Jan,12:35,100.1,30.48,57.98,3.65,216.8,0,0
2017,15-Jan,12:40,100.1,30.84,57.22,3.4,268.3,286.4,0
2017,15-Jan,12:45,100.1,30.09,58.87,3.675,275.3,287.4,0
2017,15-Jan,12:50,100.1,30.05,58.84,2.45,280.5,619.9,0
2017,15-Jan,12:55,100.1,30.38,58.58,3.35,254.3,279.1,0
2017,15-Jan,13:00,100.1,30.18,59.63,2.35,266.1,179.5,0
2017,15-Jan,13:05,100.1,30.12,60.95,2.3,268.2,233.1,0
2017,15-Jan,13:10,100.1,30.09,59.6,4.275,293,332.5,0
2017,15-Jan,13:15,100.1,30.25,60.46,4.225,204.9,166.3,0
2017,15-Jan,13:20,100.1,29.85,61.61,4.95,207.1,312.4,0
2017,15-Jan,13:25,100.1,29.85,61.58,3.35,230.6,0,0
2017,15-Jan,13:30,100.1,30.38,60.22,4.275,237.3,0,0
2017,15-Jan,13:35,100.1,30.45,59.1,3.6,244.7,690,0
2017,15-Jan,13:40,100.1,30.38,59.8,3.35,254.9,223.2,0
2017,15-Jan,13:45,100.1,30.25,60.98,1.6,197.1,200.9,0
2017,15-Jan,13:50,100.1,30.51,59.7,2.475,202.3,778,0
2017,15-Jan,13:55,100.1,30.98,59,1.95,293.5,236.7,0
2017,15-Jan,14:00,100.1,29.92,63.59,3.375,246.7,320.9,0
2017,15-Jan,14:05,100.1,30.45,58.97,2.7,225.4,0,0
2017,15-Jan,14:10,100,31.01,57.92,4.55,226.4,308.7,0
2017,15-Jan,14:15,100,30.71,58.41,3.55,245.7,0,0
2017,15-Jan,14:20,100,30.45,60.85,6.075,238,0,0
2017,15-Jan,14:25,100,30.18,61.91,6.475,233.9,230.8,0
2017,15-Jan,14:30,100,29.85,60.95,6.35,241.9,303.2,0
2017,15-Jan,14:35,100,30.05,60.22,8.57,238.6,312.8,0
2017,15-Jan,14:40,100,29.85,62.57,5.35,260.8,636.7,0
2017,15-Jan,14:45,100,29.79,64.54,6.4,257.7,310.7,0
2017,15-Jan,14:50,100,29.63,66.69,8.4,256,362.3,0
2017,15-Jan,14:55,99.9,29.73,67.39,5.95,246.8,483.6,0
2017,15-Jan,15:00,99.9,29.86,67.55,2.125,327.9,196.3,0
2017,15-Jan,15:05,99.9,29.6,67.39,4.15,330.6,125.9,0
2017,15-Jan,15:10,99.9,29.2,69.67,1.675,275.8,80.8,0
2017,15-Jan,15:15,99.9,29.01,71.7,1.625,314.8,84.6,0
2017,15-Jan,15:20,99.9,28.71,73,1.625,8.62,92.3,0
2017,15-Jan,15:25,99.9,28.55,72.6,1.675,309.2,108.6,0
